,station,name,category,review,link
20,Jeongwang Station,육촌,한식,26,https://store.naver.com/restaurants/detail?entry=ple&id=1827635461&query=%EC%9C%A1%EC%B4%8C
21,Jeongwang Station,대관령목장,한식,23,https://store.naver.com/restaurants/detail?entry=ple&id=35681014&query=%EB%8C%80%EA%B4%80%EB%A0%B9%EB%AA%A9%EC%9E%A5
22,Jeongwang Station,양푼이국수,국수,21,https://store.naver.com/restaurants/detail?entry=ple&id=21775327&query=%EC%96%91%ED%91%BC%EC%9D%B4%EA%B5%AD%EC%88%98
23,Jeongwang Station,몽땅생고기 무한삼겹,"육류,고기요리",18,https://store.naver.com/restaurants/detail?entry=ple&id=37683344&query=%EB%AA%BD%EB%95%85%EC%83%9D%EA%B3%A0%EA%B8%B0%20%EB%AC%B4%ED%95%9C%EC%82%BC%EA%B2%B9
24,Jeongwang Station,월남스키부대찌개,"찌개,전골",18,https://store.naver.com/restaurants/detail?entry=ple&id=17938232&query=%EC%9B%94%EB%82%A8%EC%8A%A4%ED%82%A4%EB%B6%80%EB%8C%80%EC%B0%8C%EA%B0%9C
25,Jeongwang Station,나노갈매기 시흥정왕점,돼지고기구이,14,https://store.naver.com/restaurants/detail?entry=ple&id=34098403&query=%EB%82%98%EB%85%B8%EA%B0%88%EB%A7%A4%EA%B8%B0%20%EC%8B%9C%ED%9D%A5%EC%A0%95%EC%99%95%EC%A0%90
26,Jeongwang Station,술촌,한식,14,https://store.naver.com/restaurants/detail?entry=ple&id=1647255767&query=%EC%88%A0%EC%B4%8C
27,Jeongwang Station,CM치킨,"치킨,닭강정",14,https://store.naver.com/restaurants/detail?entry=ple&id=36637843&query=CM%EC%B9%98%ED%82%A8
28,Jeongwang Station,배스킨라빈스 시흥정왕역,아이스크림,12,https://store.naver.com/restaurants/detail?entry=ple&id=34994562&query=%EB%B0%B0%EC%8A%A4%ED%82%A8%EB%9D%BC%EB%B9%88%EC%8A%A4%20%EC%8B%9C%ED%9D%A5%EC%A0%95%EC%99%95%EC%97%AD
29,Jeongwang Station,황소곱창막창,"곱창,막창,양",11,https://store.naver.com/restaurants/detail?entry=ple&id=37318122&query=%ED%99%A9%EC%86%8C%EA%B3%B1%EC%B0%BD%EB%A7%89%EC%B0%BD
30,Jeongwang Station,쪽땡 정왕본점,한식,11,https://store.naver.com/restaurants/detail?entry=ple&id=35712849&query=%EC%AA%BD%EB%95%A1%20%EC%A0%95%EC%99%95%EB%B3%B8%EC%A0%90
31,Jeongwang Station,삼국진돼지국밥,국밥,11,https://store.naver.com/restaurants/detail?entry=ple&id=35516552&query=%EC%82%BC%EA%B5%AD%EC%A7%84%EB%8F%BC%EC%A7%80%EA%B5%AD%EB%B0%A5
32,Jeongwang Station,닭해진미,"백숙,삼계탕",11,https://store.naver.com/restaurants/detail?entry=ple&id=37427449&query=%EB%8B%AD%ED%95%B4%EC%A7%84%EB%AF%B8
33,Jeongwang Station,미소야 시흥정왕역점,"우동,소바",10,https://store.naver.com/restaurants/detail?entry=ple&id=12864314&query=%EB%AF%B8%EC%86%8C%EC%95%BC%20%EC%8B%9C%ED%9D%A5%EC%A0%95%EC%99%95%EC%97%AD%EC%A0%90
34,Jeongwang Station,셀프신화장어,"장어,먹장어요리",10,https://store.naver.com/restaurants/detail?entry=ple&id=18259956&query=%EC%85%80%ED%94%84%EC%8B%A0%ED%99%94%EC%9E%A5%EC%96%B4
35,Jeongwang Station,소도둑 시흥정왕점,소고기구이,10,https://store.naver.com/restaurants/detail?entry=ple&id=1061256070&query=%EC%86%8C%EB%8F%84%EB%91%91%20%EC%8B%9C%ED%9D%A5%EC%A0%95%EC%99%95%EC%A0%90
36,Jeongwang Station,마포갈매기 정왕역점,돼지고기구이,9,https://store.naver.com/restaurants/detail?entry=ple&id=20338581&query=%EB%A7%88%ED%8F%AC%EA%B0%88%EB%A7%A4%EA%B8%B0%20%EC%A0%95%EC%99%95%EC%97%AD%EC%A0%90
37,Jeongwang Station,뚱스컵밥&밥버거 정왕점,분식,9,https://store.naver.com/restaurants/detail?entry=ple&id=130778470&query=%EB%9A%B1%EC%8A%A4%EC%BB%B5%EB%B0%A5%26%EB%B0%A5%EB%B2%84%EA%B1%B0%20%EC%A0%95%EC%99%95%EC%A0%90
38,Jeongwang Station,미숙이낙지마당정왕점,낙지요리,9,https://store.naver.com/restaurants/detail?entry=ple&id=97035334&query=%EB%AF%B8%EC%88%99%EC%9D%B4%EB%82%99%EC%A7%80%EB%A7%88%EB%8B%B9%EC%A0%95%EC%99%95%EC%A0%90
39,Jeongwang Station,봉평막국수갈비찜,막국수,8,https://store.naver.com/restaurants/detail?entry=ple&id=1274841313&query=%EB%B4%89%ED%8F%89%EB%A7%89%EA%B5%AD%EC%88%98%EA%B0%88%EB%B9%84%EC%B0%9C
40,Jeongwang Station,의리치킨 3호점,"치킨,닭강정",8,https://store.naver.com/restaurants/detail?entry=ple&id=33510392&query=%EC%9D%98%EB%A6%AC%EC%B9%98%ED%82%A8%203%ED%98%B8%EC%A0%90
41,Jeongwang Station,동해,"아귀찜,해물찜",8,https://store.naver.com/restaurants/detail?entry=ple&id=1538272475&query=%EB%8F%99%ED%95%B4
42,Jeongwang Station,옛날부추곱창,"곱창,막창,양",8,https://store.naver.com/restaurants/detail?entry=ple&id=1970758577&query=%EC%98%9B%EB%82%A0%EB%B6%80%EC%B6%94%EA%B3%B1%EC%B0%BD
43,Jeongwang Station,이디야커피 정왕역점,카페,7,https://store.naver.com/restaurants/detail?entry=ple&id=36252457&query=%EC%9D%B4%EB%94%94%EC%95%BC%EC%BB%A4%ED%94%BC%20%EC%A0%95%EC%99%95%EC%97%AD%EC%A0%90
44,Jeongwang Station,네오피자 시흥정왕점,피자,7,https://store.naver.com/restaurants/detail?entry=ple&id=1639212822&query=%EB%84%A4%EC%98%A4%ED%94%BC%EC%9E%90%20%EC%8B%9C%ED%9D%A5%EC%A0%95%EC%99%95%EC%A0%90
45,Jeongwang Station,텀브커피 시흥정왕역점,카페,7,https://store.naver.com/restaurants/detail?entry=ple&id=38766124&query=%ED%85%80%EB%B8%8C%EC%BB%A4%ED%94%BC%20%EC%8B%9C%ED%9D%A5%EC%A0%95%EC%99%95%EC%97%AD%EC%A0%90
46,Jeongwang Station,도세우리흑돼지생두루치기정왕점,돼지고기구이,6,https://store.naver.com/restaurants/detail?entry=ple&id=20020188&query=%EB%8F%84%EC%84%B8%EC%9A%B0%EB%A6%AC%ED%9D%91%EB%8F%BC%EC%A7%80%EC%83%9D%EB%91%90%EB%A3%A8%EC%B9%98%EA%B8%B0%EC%A0%95%EC%99%95%EC%A0%90
47,Jeongwang Station,문래돼지불백 정왕점,문래돼지불백,6,https://store.naver.com/restaurants/detail?entry=ple&id=315188712&query=%EB%AC%B8%EB%9E%98%EB%8F%BC%EC%A7%80%EB%B6%88%EB%B0%B1%20%EC%A0%95%EC%99%95%EC%A0%90
48,Jeongwang Station,천왕마라탕,중식당,6,https://store.naver.com/restaurants/detail?entry=ple&id=1839406562&query=%EC%B2%9C%EC%99%95%EB%A7%88%EB%9D%BC%ED%83%95
49,Jeongwang Station,대박짬뽕,중식당,6,https://store.naver.com/restaurants/detail?entry=ple&id=37699565&query=%EB%8C%80%EB%B0%95%EC%A7%AC%EB%BD%95
50,Jeongwang Station,트윈스포차,포장마차,6,https://store.naver.com/restaurants/detail?entry=ple&id=1426150733&query=%ED%8A%B8%EC%9C%88%EC%8A%A4%ED%8F%AC%EC%B0%A8
51,Jeongwang Station,롯데리아시흥정왕역점,햄버거,6,https://store.naver.com/restaurants/detail?entry=ple&id=20138566&query=%EB%A1%AF%EB%8D%B0%EB%A6%AC%EC%95%84%EC%8B%9C%ED%9D%A5%EC%A0%95%EC%99%95%EC%97%AD%EC%A0%90
52,Jeongwang Station,바람부리명태찜 정왕점,바람부리명태찜,6,https://store.naver.com/restaurants/detail?entry=ple&id=33777924&query=%EB%B0%94%EB%9E%8C%EB%B6%80%EB%A6%AC%EB%AA%85%ED%83%9C%EC%B0%9C%20%EC%A0%95%EC%99%95%EC%A0%90
53,Jeongwang Station,구이가,생선구이,5,https://store.naver.com/restaurants/detail?entry=ple&id=1560733463&query=%EA%B5%AC%EC%9D%B4%EA%B0%80
54,Jeongwang Station,청기와감자탕 정왕역점,감자탕,5,https://store.naver.com/restaurants/detail?entry=ple&id=1895752491&query=%EC%B2%AD%EA%B8%B0%EC%99%80%EA%B0%90%EC%9E%90%ED%83%95%20%EC%A0%95%EC%99%95%EC%97%AD%EC%A0%90
55,Jeongwang Station,파리바게뜨 정왕역점,베이커리,5,https://store.naver.com/restaurants/detail?entry=ple&id=17949715&query=%ED%8C%8C%EB%A6%AC%EB%B0%94%EA%B2%8C%EB%9C%A8%20%EC%A0%95%EC%99%95%EC%97%AD%EC%A0%90
56,Jeongwang Station,BBQ치킨 정왕스타점,"치킨,닭강정",5,https://store.naver.com/restaurants/detail?entry=ple&id=1262395836&query=BBQ%EC%B9%98%ED%82%A8%20%EC%A0%95%EC%99%95%EC%8A%A4%ED%83%80%EC%A0%90
57,Jeongwang Station,닭대장정왕역점,중식당,5,https://store.naver.com/restaurants/detail?entry=ple&id=1866155082&query=%EB%8B%AD%EB%8C%80%EC%9E%A5%EC%A0%95%EC%99%95%EC%97%AD%EC%A0%90
58,Jeongwang Station,빨간떡볶이,떡볶이,5,https://store.naver.com/restaurants/detail?entry=ple&id=37943123&query=%EB%B9%A8%EA%B0%84%EB%96%A1%EB%B3%B6%EC%9D%B4
59,Jeongwang Station,백년가교동짬뽕 정왕역점,중식당,5,https://store.naver.com/restaurants/detail?entry=ple&id=1769463109&query=%EB%B0%B1%EB%85%84%EA%B0%80%EA%B5%90%EB%8F%99%EC%A7%AC%EB%BD%95%20%EC%A0%95%EC%99%95%EC%97%AD%EC%A0%90
60,Jeongwang Station,개성황소국밥,한식,5,https://store.naver.com/restaurants/detail?entry=ple&id=37323641&query=%EA%B0%9C%EC%84%B1%ED%99%A9%EC%86%8C%EA%B5%AD%EB%B0%A5
61,Jeongwang Station,삼국만두,만두,5,https://store.naver.com/restaurants/detail?entry=ple&id=1134452215&query=%EC%82%BC%EA%B5%AD%EB%A7%8C%EB%91%90
62,Jeongwang Station,바비큐보스치킨 정왕1호점,"치킨,닭강정",4,https://store.naver.com/restaurants/detail?entry=ple&id=836558971&query=%EB%B0%94%EB%B9%84%ED%81%90%EB%B3%B4%EC%8A%A4%EC%B9%98%ED%82%A8%20%EC%A0%95%EC%99%951%ED%98%B8%EC%A0%90
63,Jeongwang Station,본죽 시흥정왕역점,죽,4,https://store.naver.com/restaurants/detail?entry=ple&id=13000945&query=%EB%B3%B8%EC%A3%BD%20%EC%8B%9C%ED%9D%A5%EC%A0%95%EC%99%95%EC%97%AD%EC%A0%90
64,Jeongwang Station,김밥천국정왕역점,분식,4,https://store.naver.com/restaurants/detail?entry=ple&id=18253585&query=%EA%B9%80%EB%B0%A5%EC%B2%9C%EA%B5%AD%EC%A0%95%EC%99%95%EC%97%AD%EC%A0%90
65,Jeongwang Station,두리부대찌개,"찌개,전골",4,https://store.naver.com/restaurants/detail?entry=ple&id=18264171&query=%EB%91%90%EB%A6%AC%EB%B6%80%EB%8C%80%EC%B0%8C%EA%B0%9C
66,Jeongwang Station,오천갈비,"육류,고기요리",4,https://store.naver.com/restaurants/detail?entry=ple&id=1924513857&query=%EC%98%A4%EC%B2%9C%EA%B0%88%EB%B9%84
67,Jeongwang Station,전주교동짬뽕 정왕점,중식당,4,https://store.naver.com/restaurants/detail?entry=ple&id=1269631010&query=%EC%A0%84%EC%A3%BC%EA%B5%90%EB%8F%99%EC%A7%AC%EB%BD%95%20%EC%A0%95%EC%99%95%EC%A0%90
68,Jeongwang Station,부어치킨 정왕역점,"치킨,닭강정",4,https://store.naver.com/restaurants/detail?entry=ple&id=13479158&query=%EB%B6%80%EC%96%B4%EC%B9%98%ED%82%A8%20%EC%A0%95%EC%99%95%EC%97%AD%EC%A0%90
69,Jeongwang Station,바람난통돼지두루치기,돼지고기구이,3,https://store.naver.com/restaurants/detail?entry=ple&id=35682170&query=%EB%B0%94%EB%9E%8C%EB%82%9C%ED%86%B5%EB%8F%BC%EC%A7%80%EB%91%90%EB%A3%A8%EC%B9%98%EA%B8%B0
70,Jeongwang Station,아가양고기구이,"육류,고기요리",3,https://store.naver.com/restaurants/detail?entry=ple&id=1922292715&query=%EC%95%84%EA%B0%80%EC%96%91%EA%B3%A0%EA%B8%B0%EA%B5%AC%EC%9D%B4
71,Jeongwang Station,대나무숯불바베큐 정왕역점,"치킨,닭강정",3,https://store.naver.com/restaurants/detail?entry=ple&id=436839280&query=%EB%8C%80%EB%82%98%EB%AC%B4%EC%88%AF%EB%B6%88%EB%B0%94%EB%B2%A0%ED%81%90%20%EC%A0%95%EC%99%95%EC%97%AD%EC%A0%90
72,Jeongwang Station,달매떡볶이 정왕점,한식,3,https://store.naver.com/restaurants/detail?entry=ple&id=37445059&query=%EB%8B%AC%EB%A7%A4%EB%96%A1%EB%B3%B6%EC%9D%B4%20%EC%A0%95%EC%99%95%EC%A0%90
73,Jeongwang Station,쥬씨 정왕역점,"과일,주스전문점",3,https://store.naver.com/restaurants/detail?entry=ple&id=386267895&query=%EC%A5%AC%EC%94%A8%20%EC%A0%95%EC%99%95%EC%97%AD%EC%A0%90
74,Jeongwang Station,미소대만족,"족발,보쌈",3,https://store.naver.com/restaurants/detail?entry=ple&id=1143025666&query=%EB%AF%B8%EC%86%8C%EB%8C%80%EB%A7%8C%EC%A1%B1
75,Jeongwang Station,리얼직화돼지 마스터통삼겹,"육류,고기요리",3,https://store.naver.com/restaurants/detail?entry=ple&id=1239255052&query=%EB%A6%AC%EC%96%BC%EC%A7%81%ED%99%94%EB%8F%BC%EC%A7%80%20%EB%A7%88%EC%8A%A4%ED%84%B0%ED%86%B5%EC%82%BC%EA%B2%B9
76,Jeongwang Station,투다리 정왕역점,"오뎅,꼬치",3,https://store.naver.com/restaurants/detail?entry=ple&id=17961774&query=%ED%88%AC%EB%8B%A4%EB%A6%AC%20%EC%A0%95%EC%99%95%EC%97%AD%EC%A0%90
77,Jeongwang Station,호수꼬치 정왕점,"오뎅,꼬치",2,https://store.naver.com/restaurants/detail?entry=ple&id=709062383&query=%ED%98%B8%EC%88%98%EA%BC%AC%EC%B9%98%20%EC%A0%95%EC%99%95%EC%A0%90
78,Jeongwang Station,웰빙엄마손꼬마김밥정왕점,한식,2,https://store.naver.com/restaurants/detail?entry=ple&id=1296779314&query=%EC%9B%B0%EB%B9%99%EC%97%84%EB%A7%88%EC%86%90%EA%BC%AC%EB%A7%88%EA%B9%80%EB%B0%A5%EC%A0%95%EC%99%95%EC%A0%90
79,Jeongwang Station,놀부보쌈과돌솥밥 시흥정왕역점,"족발,보쌈",2,https://store.naver.com/restaurants/detail?entry=ple&id=17971961&query=%EB%86%80%EB%B6%80%EB%B3%B4%EC%8C%88%EA%B3%BC%EB%8F%8C%EC%86%A5%EB%B0%A5%20%EC%8B%9C%ED%9D%A5%EC%A0%95%EC%99%95%EC%97%AD%EC%A0%90
80,Jeongwang Station,춘천본가닭갈비,닭갈비,2,https://store.naver.com/restaurants/detail?entry=ple&id=297754597&query=%EC%B6%98%EC%B2%9C%EB%B3%B8%EA%B0%80%EB%8B%AD%EA%B0%88%EB%B9%84
81,Jeongwang Station,메가커피 정왕역점,카페,2,https://store.naver.com/restaurants/detail?entry=ple&id=1538896661&query=%EB%A9%94%EA%B0%80%EC%BB%A4%ED%94%BC%20%EC%A0%95%EC%99%95%EC%97%AD%EC%A0%90
82,Jeongwang Station,한아름전주콩나물국밥,국밥,2,https://store.naver.com/restaurants/detail?entry=ple&id=37793518&query=%ED%95%9C%EC%95%84%EB%A6%84%EC%A0%84%EC%A3%BC%EC%BD%A9%EB%82%98%EB%AC%BC%EA%B5%AD%EB%B0%A5
83,Jeongwang Station,또봉이통닭 경기시흥정왕역점,"치킨,닭강정",2,https://store.naver.com/restaurants/detail?entry=ple&id=1661299754&query=%EB%98%90%EB%B4%89%EC%9D%B4%ED%86%B5%EB%8B%AD%20%EA%B2%BD%EA%B8%B0%EC%8B%9C%ED%9D%A5%EC%A0%95%EC%99%95%EC%97%AD%EC%A0%90
84,Jeongwang Station,오백년영양탕,"사철,영양탕",2,https://store.naver.com/restaurants/detail?entry=ple&id=17969459&query=%EC%98%A4%EB%B0%B1%EB%85%84%EC%98%81%EC%96%91%ED%83%95
85,Jeongwang Station,진골감자탕시화점,감자탕,2,https://store.naver.com/restaurants/detail?entry=ple&id=17952880&query=%EC%A7%84%EA%B3%A8%EA%B0%90%EC%9E%90%ED%83%95%EC%8B%9C%ED%99%94%EC%A0%90
86,Jeongwang Station,짬뽕왕,중식당,1,https://store.naver.com/restaurants/detail?entry=ple&id=1010672798&query=%EC%A7%AC%EB%BD%95%EC%99%95
87,Jeongwang Station,카페로터스,"카페,디저트",1,https://store.naver.com/restaurants/detail?entry=ple&id=1740880154&query=%EC%B9%B4%ED%8E%98%EB%A1%9C%ED%84%B0%EC%8A%A4
88,Jeongwang Station,마스터석쇠불고기&냉면,한식,1,https://store.naver.com/restaurants/detail?entry=ple&id=1188365446&query=%EB%A7%88%EC%8A%A4%ED%84%B0%EC%84%9D%EC%87%A0%EB%B6%88%EA%B3%A0%EA%B8%B0%26%EB%83%89%EB%A9%B4
89,Jeongwang Station,커피하루,"카페,디저트",1,https://store.naver.com/restaurants/detail?entry=ple&id=1476490057&query=%EC%BB%A4%ED%94%BC%ED%95%98%EB%A3%A8
90,Jeongwang Station,와우곱창 시화점,음식점,1,https://store.naver.com/restaurants/detail?entry=ple&id=1223605975&query=%EC%99%80%EC%9A%B0%EA%B3%B1%EC%B0%BD%20%EC%8B%9C%ED%99%94%EC%A0%90
91,Jeongwang Station,카페글렌 정왕역점,카페,1,https://store.naver.com/restaurants/detail?entry=ple&id=1981301492&query=%EC%B9%B4%ED%8E%98%EA%B8%80%EB%A0%8C%20%EC%A0%95%EC%99%95%EC%97%AD%EC%A0%90
92,Jeongwang Station,김밥나라정왕역점,분식,1,https://store.naver.com/restaurants/detail?entry=ple&id=36370390&query=%EA%B9%80%EB%B0%A5%EB%82%98%EB%9D%BC%EC%A0%95%EC%99%95%EC%97%AD%EC%A0%90
93,Jeongwang Station,호남집,"곱창,막창,양",1,https://store.naver.com/restaurants/detail?entry=ple&id=1124139531&query=%ED%98%B8%EB%82%A8%EC%A7%91
94,Jeongwang Station,일가마라탕,중식당,1,https://store.naver.com/restaurants/detail?entry=ple&id=1873457138&query=%EC%9D%BC%EA%B0%80%EB%A7%88%EB%9D%BC%ED%83%95
95,Jeongwang Station,파인애플순살,"치킨,닭강정",1,https://store.naver.com/restaurants/detail?entry=ple&id=527779686&query=%ED%8C%8C%EC%9D%B8%EC%95%A0%ED%94%8C%EC%88%9C%EC%82%B4
96,Jeongwang Station,권가네명품족발보쌈,"족발,보쌈",1,https://store.naver.com/restaurants/detail?entry=ple&id=36628700&query=%EA%B6%8C%EA%B0%80%EB%84%A4%EB%AA%85%ED%92%88%EC%A1%B1%EB%B0%9C%EB%B3%B4%EC%8C%88
97,Jeongwang Station,달카롱베이킹클래스,베이커리,1,https://store.naver.com/restaurants/detail?entry=ple&id=1716690040&query=%EB%8B%AC%EC%B9%B4%EB%A1%B1%EB%B2%A0%EC%9D%B4%ED%82%B9%ED%81%B4%EB%9E%98%EC%8A%A4
98,Jeongwang Station,호식이두마리치킨 정왕2호점,"치킨,닭강정",1,https://store.naver.com/restaurants/detail?entry=ple&id=37402574&query=%ED%98%B8%EC%8B%9D%EC%9D%B4%EB%91%90%EB%A7%88%EB%A6%AC%EC%B9%98%ED%82%A8%20%EC%A0%95%EC%99%952%ED%98%B8%EC%A0%90
99,Jeongwang Station,성호에프엔비,한식,0,https://store.naver.com/restaurants/detail?entry=ple&id=1962193439&query=%EC%84%B1%ED%98%B8%EC%97%90%ED%94%84%EC%97%94%EB%B9%84
100,Jeongwang Station,호박포차,한식,0,https://store.naver.com/restaurants/detail?entry=ple&id=1898647635&query=%ED%98%B8%EB%B0%95%ED%8F%AC%EC%B0%A8
101,Jeongwang Station,이동네가장싼족발,"족발,보쌈",0,https://store.naver.com/restaurants/detail?entry=ple&id=1761670380&query=%EC%9D%B4%EB%8F%99%EB%84%A4%EA%B0%80%EC%9E%A5%EC%8B%BC%EC%A1%B1%EB%B0%9C
102,Jeongwang Station,수연이네닭발,닭발,0,https://store.naver.com/restaurants/detail?entry=ple&id=37278387&query=%EC%88%98%EC%97%B0%EC%9D%B4%EB%84%A4%EB%8B%AD%EB%B0%9C
103,Jeongwang Station,부자식당,한식,0,https://store.naver.com/restaurants/detail?entry=ple&id=37315690&query=%EB%B6%80%EC%9E%90%EC%8B%9D%EB%8B%B9
104,Jeongwang Station,올리바바양꼬치 정왕점,양꼬치,0,https://store.naver.com/restaurants/detail?entry=ple&id=1877274521&query=%EC%98%AC%EB%A6%AC%EB%B0%94%EB%B0%94%EC%96%91%EA%BC%AC%EC%B9%98%20%EC%A0%95%EC%99%95%EC%A0%90
105,Jeongwang Station,종가대박집,한식,0,https://store.naver.com/restaurants/detail?entry=ple&id=1748846862&query=%EC%A2%85%EA%B0%80%EB%8C%80%EB%B0%95%EC%A7%91
106,Jeongwang Station,정왕역 한식뷔페,한식뷔페,0,https://store.naver.com/restaurants/detail?entry=ple&id=1364562147&query=%EC%A0%95%EC%99%95%EC%97%AD%20%ED%95%9C%EC%8B%9D%EB%B7%94%ED%8E%98
107,Jeongwang Station,어울림살얼음냉면&수제만두,종합분식,0,https://store.naver.com/restaurants/detail?entry=ple&id=1480687471&query=%EC%96%B4%EC%9A%B8%EB%A6%BC%EC%82%B4%EC%96%BC%EC%9D%8C%EB%83%89%EB%A9%B4%26%EC%88%98%EC%A0%9C%EB%A7%8C%EB%91%90
108,Jeongwang Station,영양맛갈비찜 정왕점,"육류,고기요리",0,https://store.naver.com/restaurants/detail?entry=ple&id=1343566014&query=%EC%98%81%EC%96%91%EB%A7%9B%EA%B0%88%EB%B9%84%EC%B0%9C%20%EC%A0%95%EC%99%95%EC%A0%90
109,Jeongwang Station,임여사네,한식,0,https://store.naver.com/restaurants/detail?entry=ple&id=1898390511&query=%EC%9E%84%EC%97%AC%EC%82%AC%EB%84%A4
